date,bin_1,bin_2,bin_3,bin_4,bin_5,bin_6,bin_7,bin_8,bin_9,bin_10,bin_11,bin_12,bin_13,bin_14,bin_15,bin_16,bin_17,bin_18,bin_19,bin_20
1980-04-30,5400.00,5400.00,5400.00,5400.00,5400.00,5400.00,5400.00,5400.00,5400.00,5400.00,5400.00,5400.00,5400.00,5400.00,5400.00,5400.00,5400.00,5400.00,5400.00,5400.00
1980-05-01,5377.71,5377.71,5377.71,5377.71,5377.71,5377.71,5377.71,5377.71,5377.71,5377.71,5377.71,5377.71,5377.71,5377.71,5377.71,5377.71,5377.71,5377.71,5377.71,5377.71
1980-05-02,5317.30,5317.30,5317.30,5317.30,5317.30,5317.30,5317.30,5317.30,5317.30,5317.30,5317.30,5317.30,5317.30,5317.30,5317.30,5317.30,5317.30,5317.30,5317.30,5317.30
1980-05-03,5278.41,5278.41,5278.41,5278.41,5278.41,5278.41,5278.41,5278.41,5278.41,5278.41,5278.41,5278.41,5278.41,5278.41,5278.41,5278.41,5278.41,5278.41,5278.41,5278.41
1980-05-04,5215.99,5215.99,5215.99,5215.99,5215.99,5215.99,5215.99,5215.99,5215.99,5215.99,5215.99,5215.99,5215.99,5215.99,5215.99,5215.99,5215.99,5215.99,5215.99,5215.99
1980-05-05,5194.49,5194.49,5194.49,5194.49,5194.49,5194.49,5194.49,5194.49,5194.49,5194.49,5194.27,5194.27,5194.27,5194.27,5194.27,5194.27,5194.27,5194.27,5194.27,5194.27
1980-05-06,5170.17,5170.17,5170.17,5170.17,5170.17,5170.17,5170.17,5170.17,5170.17,5170.17,5169.78,5169.78,5169.78,5169.78,5169.78,5169.78,5169.78,5169.78,5169.78,5169.78
1980-05-07,5142.27,5142.27,5142.27,5142.27,5142.27,5142.27,5142.27,5142.27,5142.27,5142.27,5138.76,5138.76,5138.76,5138.76,5138.76,5138.76,5138.76,5138.76,5138.76,5138.76
1980-05-08,5213.88,5213.88,5213.88,5213.88,5213.88,5213.88,5213.88,5213.88,5213.88,5213.88,5199.63,5199.63,5199.63,5199.63,5199.63,5199.63,5199.63,5199.63,5199.63,5199.63
1980-05-09,5262.40,5262.40,5262.40,5262.40,5262.40,5262.40,5262.40,5262.40,5262.40,5262.40,5238.76,5238.76,5238.76,5238.76,5238.76,5238.76,5238.76,5238.76,5238.76,5238.76
1980-05-10,5226.86,5226.86,5226.86,5226.86,5226.86,5226.86,5226.86,5226.86,5226.86,5226.86,5204.00,5204.00,5204.00,5204.00,5204.00,5204.00,5204.00,5204.00,5204.00,5204.00
1980-05-11,5201.28,5201.28,5201.28,5201.28,5201.28,5201.28,5201.28,5201.28,5201.28,5201.28,5178.98,5178.98,5178.98,5178.98,5178.98,5178.98,5178.98,5178.98,5178.98,5178.98
1980-05-12,5298.94,5298.94,5298.94,5298.94,5298.94,5298.94,5298.94,5298.94,5298.94,5294.31,5266.59,5266.59,5266.59,5266.59,5266.59,5266.59,5266.59,5266.59,5266.59,5266.59
1980-05-13,5400.00,5400.00,5400.00,5400.00,5400.00,5400.00,5400.00,5400.00,5400.00,5400.00,5395.49,5395.49,5395.49,5395.49,5395.49,5395.49,5395.49,5395.49,5395.49,5395.49
1980-05-14,5379.51,5379.51,5379.51,5379.51,5379.51,5379.51,5379.51,5379.51,5379.51,5379.51,5379.51,5379.51,5379.51,5379.51,5379.51,5379.51,5379.51,5379.51,5379.51,5379.51
1980-05-15,5289.71,5289.71,5289.71,5289.71,5289.71,5289.71,5289.71,5289.71,5289.71,5289.71,5289.71,5289.71,5289.71,5289.71,5289.71,5289.71,5289.71,5289.71,5289.71,5289.71
1980-05-16,5244.47,5244.47,5244.47,5244.47,5244.47,5244.47,5244.47,5244.47,5244.47,5244.47,5244.47,5244.47,5244.47,5244.47,5244.47,5244.47,5244.47,5244.47,5244.47,5244.47
1980-05-17,5197.52,5197.52,5197.52,5197.52,5197.52,5197.52,5197.52,5197.52,5197.52,5197.52,5197.52,5197.52,5197.52,5197.52,5197.52,5197.52,5197.52,5197.52,5197.52,5197.52
1980-05-18,5173.66,5173.66,5173.66,5173.66,5173.66,5173.66,5173.66,5173.66,5173.66,5173.66,5173.66,5173.66,5173.66,5173.66,5173.66,5173.66,5173.66,5173.66,5173.66,5173.66
1980-05-19,5172.80,5172.80,5172.80,5172.80,5172.80,5172.80,5172.80,5172.80,5172.80,5172.80,5172.63,5172.63,5172.63,5172.63,5172.63,5172.63,5172.63,5172.63,5172.63,5172.63
1980-05-20,5160.70,5160.70,5160.70,5160.70,5160.70,5160.70,5160.70,5160.70,5160.70,5160.70,5160.42,5160.42,5160.42,5160.42,5160.42,5160.42,5160.42,5160.42,5160.42,5160.42
1980-05-21,5302.64,5302.64,5302.64,5302.64,5302.64,5302.64,5302.64,5302.64,5302.64,5300.36,5279.69,5279.69,5279.69,5279.69,5279.69,5279.69,5279.69,5279.69,5279.69,5279.69
1980-05-22,5361.76,5361.76,5361.76,5361.76,5361.76,5361.76,5361.76,5361.76,5361.76,5359.08,5327.16,5327.16,5327.16,5327.16,5327.16,5327.16,5327.16,5327.16,5327.16,5327.16
1980-05-23,5293.60,5293.60,5293.60,5293.60,5293.60,5293.60,5293.60,5293.60,5293.60,5291.00,5260.01,5260.01,5260.01,5260.01,5260.01,5260.01,5260.01,5260.01,5260.01,5260.01
1980-05-24,5236.19,5236.19,5236.19,5236.19,5236.19,5236.19,5236.19,5236.19,5236.19,5233.60,5202.79,5202.79,5202.79,5202.79,5202.79,5202.79,5202.79,5202.79,5202.79,5202.79
1980-05-25,5094.05,5094.05,5094.05,5094.05,5094.05,5094.05,5094.05,5094.05,5094.05,5091.49,5061.10,5061.10,5061.10,5061.10,5061.10,5061.10,5061.10,5061.10,5061.10,5061.10
1980-05-26,5003.04,5003.04,5003.04,5003.04,5003.04,5003.04,5003.04,5003.04,5003.04,5000.50,4970.38,4970.38,4970.38,4970.38,4970.38,4970.38,4970.38,4970.38,4970.38,4970.38
1980-05-27,4944.76,4944.76,4944.76,4944.76,4944.76,4944.76,4944.76,4944.76,4944.76,4942.24,4912.30,4912.30,4912.30,4912.30,4912.30,4912.30,4912.30,4912.30,4912.30,4912.30
