date,bin_1,bin_2,bin_3,bin_4,bin_5,bin_6,bin_7,bin_8,bin_9,bin_10,bin_11,bin_12,bin_13,bin_14,bin_15,bin_16,bin_17,bin_18,bin_19,bin_20
1981-05-06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.95,67.07,112.19,157.32,202.44,247.56,737.29,737.29,737.29,737.29,737.29
1981-05-07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.63,71.76,116.88,162.00,207.13,252.25,741.98,741.98,741.98,741.98,741.98
1981-05-08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.10,76.23,121.35,166.47,211.59,256.72,746.44,746.44,746.44,746.44,746.44
1981-05-09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.37,80.50,125.62,170.74,215.86,260.99,750.71,750.71,750.71,750.71,750.71
1981-05-10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.46,84.58,129.71,174.83,219.95,265.08,754.80,754.80,754.80,754.80,754.80
1981-05-11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.22,35.02,76.01,121.13,166.26,211.38,701.11,701.11,701.11,701.11,701.11
1981-05-12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.15,41.94,87.06,132.18,177.31,667.03,667.03,667.03,667.03,667.03
1981-05-13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.32,51.44,96.56,141.68,186.81,676.53,676.53,676.53,676.53,676.53
1981-05-14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.97,60.09,105.21,150.34,195.46,685.19,685.19,685.19,685.19,685.19
1981-05-15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.76,43.04,88.16,133.29,178.41,668.14,668.14,668.14,668.14,668.14
1981-05-16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,41.17,86.30,131.42,176.54,666.27,666.27,666.27,666.27,666.27
1981-05-17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.56,50.68,95.80,140.93,186.05,675.78,675.78,675.78,675.78,675.78
1981-05-18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.28,59.40,104.52,149.65,194.77,684.50,684.50,684.50,684.50,684.50
1981-05-19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.27,67.39,112.51,157.64,202.76,692.49,692.49,692.49,692.49,692.49
1981-05-20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.64,74.77,119.89,165.01,210.14,699.86,699.86,699.86,699.86,699.86
1981-05-21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.49,81.61,126.74,171.86,216.98,706.71,706.71,706.71,706.71,706.71
1981-05-22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,42.88,88.00,133.13,178.25,223.37,713.10,713.10,713.10,713.10,713.10
1981-05-23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.75,48.87,94.00,139.12,184.24,229.37,719.09,719.09,719.09,719.09,719.09
1981-05-24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.39,54.51,99.63,144.76,189.88,235.00,724.73,724.73,724.73,724.73,724.73
1981-05-25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.71,59.84,104.96,150.08,195.21,240.33,730.06,730.06,730.06,730.06,730.06
1981-05-26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.76,64.88,110.01,155.13,200.25,245.37,735.10,735.10,735.10,735.10,735.10
1981-05-27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.55,69.67,114.80,159.92,205.04,250.17,739.89,739.89,739.89,739.89,739.89
1981-05-28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.12,74.24,119.36,164.49,209.61,254.73,744.46,744.46,744.46,744.46,744.46
1981-05-29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.47,78.60,123.72,168.84,213.97,259.09,748.82,748.82,748.82,748.82,748.82
1981-05-30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.64,82.76,127.89,173.01,218.13,263.26,752.98,752.98,752.98,752.98,752.98
1981-05-31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.64,86.76,131.88,177.01,222.13,267.25,756.98,756.98,756.98,756.98,756.98
1981-06-01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.66,45.47,90.59,135.72,180.84,225.96,271.09,760.81,760.81,760.81,760.81,760.81
1981-06-02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,25.09,70.17,115.29,160.42,205.54,250.66,740.39,740.39,740.39,740.39,740.39
1981-06-03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.96,89.08,134.21,179.33,224.45,714.18,714.18,714.18,714.18,714.18
1981-06-04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.02,47.06,92.18,137.30,182.43,227.55,717.28,717.28,717.28,717.28,717.28
1981-06-05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.68,52.80,97.92,143.05,188.17,233.29,723.02,723.02,723.02,723.02,723.02
1981-06-06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.10,58.22,103.34,148.46,193.59,238.71,728.44,728.44,728.44,728.44,728.44
1981-06-07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.22,63.35,108.47,153.59,198.72,243.84,733.57,733.57,733.57,733.57,733.57
1981-06-08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.09,68.22,113.34,158.46,203.58,248.71,738.43,738.43,738.43,738.43,738.43
1981-06-09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.73,72.85,117.97,163.09,208.22,253.34,743.07,743.07,743.07,743.07,743.07
1981-06-10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.14,77.27,122.39,167.51,212.64,257.76,747.49,747.49,747.49,747.49,747.49
1981-06-11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.37,81.49,126.62,171.74,216.86,261.99,751.71,751.71,751.71,751.71,751.71
1981-06-12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.42,85.54,130.66,175.79,220.91,266.03,755.76,755.76,755.76,755.76,755.76
1981-06-13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.15,44.30,89.42,134.54,179.67,224.79,269.91,759.64,759.64,759.64,759.64,759.64
1981-06-14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,26.85,71.98,117.10,162.22,207.35,252.47,742.20,742.20,742.20,742.20,742.20
1981-06-15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.12,61.25,106.37,151.49,196.62,241.74,731.47,731.47,731.47,731.47,731.47
1981-06-16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.10,66.22,111.34,156.47,201.59,246.71,736.44,736.44,736.44,736.44,736.44
1981-06-17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.82,70.95,116.07,161.19,206.32,251.44,741.17,741.17,741.17,741.17,741.17
1981-06-18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.33,75.45,120.58,165.70,210.82,255.95,745.67,745.67,745.67,745.67,745.67
1981-06-19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.63,79.76,124.88,170.00,215.13,260.25,749.98,749.98,749.98,749.98,749.98
1981-06-20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.43,79.56,124.68,169.80,214.93,260.05,749.78,749.78,749.78,749.78,749.78
1981-06-21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.63,78.75,123.88,169.00,214.12,259.25,748.97,748.97,748.97,748.97,748.97
1981-06-22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.79,82.91,128.04,173.16,218.28,263.41,753.13,753.13,753.13,753.13,753.13
1981-06-23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.78,86.90,132.02,177.15,222.27,267.39,757.12,757.12,757.12,757.12,757.12
1981-06-24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.74,45.61,90.73,135.85,180.98,226.10,271.22,760.95,760.95,760.95,760.95,760.95
1981-06-25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.29,31.96,77.09,122.21,167.33,212.46,257.58,747.31,747.31,747.31,747.31,747.31
1981-06-26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.46,54.58,99.70,144.83,189.95,235.07,724.80,724.80,724.80,724.80,724.80
1981-06-27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.76,59.88,105.01,150.13,195.25,240.38,730.10,730.10,730.10,730.10,730.10
1981-06-28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.80,64.93,110.05,155.17,200.30,245.42,735.15,735.15,735.15,735.15,735.15
1981-06-29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.59,69.72,114.84,159.96,205.09,250.21,739.94,739.94,739.94,739.94,739.94
1981-06-30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.16,74.28,119.40,164.53,209.65,254.77,744.50,744.50,744.50,744.50,744.50
1981-07-01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.56,74.68,119.81,164.93,210.05,255.18,744.90,744.90,744.90,744.90,744.90
1981-07-02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.20,74.32,119.45,164.57,209.69,254.81,744.54,744.54,744.54,744.54,744.54
1981-07-03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.55,78.67,123.80,168.92,214.04,259.16,748.89,748.89,748.89,748.89,748.89
1981-07-04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.03,23.61,67.83,112.96,158.08,203.20,692.93,692.93,692.93,692.93,692.93
1981-07-05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.06,46.62,91.75,136.87,181.99,671.72,671.72,671.72,671.72,671.72
1981-07-06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.58,55.70,100.82,145.95,191.07,680.80,680.80,680.80,680.80,680.80
1981-07-07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.87,63.99,109.12,154.24,199.36,689.09,689.09,689.09,689.09,689.09
1981-07-08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.50,71.63,116.75,161.87,206.99,696.72,696.72,696.72,696.72,696.72
1981-07-09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.57,78.69,123.82,168.94,214.06,703.79,703.79,703.79,703.79,703.79
1981-07-10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.15,85.28,130.40,175.52,220.64,710.37,710.37,710.37,710.37,710.37
1981-07-11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.46,46.31,91.43,136.56,181.68,226.80,716.53,716.53,716.53,716.53,716.53
1981-07-12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.97,52.10,97.22,142.34,187.47,232.59,722.32,722.32,722.32,722.32,722.32
1981-07-13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.26,45.31,90.43,135.56,180.68,225.80,715.53,715.53,715.53,715.53,715.53
1981-07-14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.31,84.44,129.56,174.68,219.81,709.53,709.53,709.53,709.53,709.53
1981-07-15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.96,45.52,90.64,135.77,180.89,226.01,715.74,715.74,715.74,715.74,715.74
1981-07-16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.23,51.35,96.48,141.60,186.72,231.85,721.57,721.57,721.57,721.57,721.57
1981-07-17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.73,56.85,101.98,147.10,192.22,237.35,727.07,727.07,727.07,727.07,727.07
1981-07-18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.93,62.05,107.18,152.30,197.42,242.55,732.27,732.27,732.27,732.27,732.27
1981-07-19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.86,66.99,112.11,157.23,202.35,247.48,737.20,737.20,737.20,737.20,737.20
1981-07-20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.53,48.81,93.93,139.05,184.18,229.30,719.03,719.03,719.03,719.03,719.03
1981-07-21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.10,68.22,113.34,158.47,203.59,693.32,693.32,693.32,693.32,693.32
1981-07-22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.49,72.61,117.73,162.86,207.98,697.70,697.70,697.70,697.70,697.70
1981-07-23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.48,79.61,124.73,169.85,214.98,704.70,704.70,704.70,704.70,704.70
1981-07-24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.01,86.13,131.25,176.38,221.50,711.22,711.22,711.22,711.22,711.22
1981-07-25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.07,47.11,92.23,137.36,182.48,227.60,717.33,717.33,717.33,717.33,717.33
1981-07-26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.73,52.85,97.98,143.10,188.22,233.34,723.07,723.07,723.07,723.07,723.07
1981-07-27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.85,36.33,81.45,126.57,171.70,216.82,706.55,706.55,706.55,706.55,706.55
1981-07-28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.43,66.55,111.68,156.80,201.92,691.65,691.65,691.65,691.65,691.65
1981-07-29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.34,72.46,117.58,162.71,207.83,697.56,697.56,697.56,697.56,697.56
1981-07-30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.30,77.42,122.54,167.67,212.79,702.52,702.52,702.52,702.52,702.52
1981-07-31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.96,84.09,129.21,174.33,219.46,709.18,709.18,709.18,709.18,709.18
1981-08-01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,45.20,90.32,135.44,180.57,225.69,715.42,715.42,715.42,715.42,715.42
1981-08-02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.93,51.05,96.17,141.30,186.42,231.54,721.27,721.27,721.27,721.27,721.27
1981-08-03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.44,56.56,101.69,146.81,191.93,237.06,726.78,726.78,726.78,726.78,726.78
1981-08-04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.66,61.78,106.90,152.03,197.15,242.27,732.00,732.00,732.00,732.00,732.00
1981-08-05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.47,59.59,104.71,149.84,194.96,240.08,729.81,729.81,729.81,729.81,729.81
1981-08-06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.13,56.25,101.38,146.50,191.62,236.75,726.47,726.47,726.47,726.47,726.47
1981-08-07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.36,61.48,106.60,151.72,196.85,241.97,731.70,731.70,731.70,731.70,731.70
1981-08-08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.41,54.37,99.50,144.62,189.74,234.87,724.59,724.59,724.59,724.59,724.59
1981-08-09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,42.73,87.85,132.97,178.10,223.22,712.95,712.95,712.95,712.95,712.95
1981-08-10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.59,48.72,93.84,138.96,184.09,229.21,718.94,718.94,718.94,718.94,718.94
1981-08-11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.24,54.37,99.49,144.61,189.74,234.86,724.58,724.58,724.58,724.58,724.58
1981-08-12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.58,59.70,104.82,149.95,195.07,240.19,729.92,729.92,729.92,729.92,729.92
1981-08-13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.63,64.75,109.87,155.00,200.12,245.24,734.97,734.97,734.97,734.97,734.97
1981-08-14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.43,69.55,114.67,159.80,204.92,250.04,739.77,739.77,739.77,739.77,739.77
1981-08-15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.00,74.12,119.24,164.37,209.49,254.61,744.34,744.34,744.34,744.34,744.34
1981-08-16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.36,78.48,123.61,168.73,213.85,258.98,748.70,748.70,748.70,748.70,748.70
1981-08-17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.53,82.66,127.78,172.90,218.03,263.15,752.87,752.87,752.87,752.87,752.87
1981-08-18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.53,86.65,131.78,176.90,222.02,267.15,756.87,756.87,756.87,756.87,756.87
1981-08-19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.60,45.37,90.49,135.62,180.74,225.86,270.99,760.71,760.71,760.71,760.71,760.71
1981-08-20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.94,49.06,94.18,139.31,184.43,229.55,274.68,764.40,764.40,764.40,764.40,764.40
1981-08-21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.49,52.61,97.74,142.86,187.98,233.11,278.23,767.96,767.96,767.96,767.96,767.96
1981-08-22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.92,56.04,101.16,146.29,191.41,236.53,281.66,771.38,771.38,771.38,771.38,771.38
1981-08-23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.23,59.35,104.47,149.60,194.72,239.84,284.97,774.69,774.69,774.69,774.69,774.69
1981-08-24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.43,62.55,107.67,152.80,197.92,243.04,288.16,777.89,777.89,777.89,777.89,777.89
1981-08-25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.52,65.64,110.77,155.89,201.01,246.14,291.26,780.99,780.99,780.99,780.99,780.99
1981-08-26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.52,68.64,113.77,158.89,204.01,249.14,294.26,783.98,783.98,783.98,783.98,783.98
1981-08-27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.43,71.55,116.67,161.80,206.92,252.04,297.17,786.89,786.89,786.89,786.89,786.89
1981-08-28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.25,74.37,119.50,164.62,209.74,254.86,299.99,789.71,789.71,789.71,789.71,789.71
1981-08-29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.99,77.11,122.24,167.36,212.48,257.61,302.73,792.46,792.46,792.46,792.46,792.46
1981-08-30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.66,79.78,124.90,170.03,215.15,260.27,305.39,795.12,795.12,795.12,795.12,795.12
1981-08-31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.25,82.37,127.50,172.62,217.74,262.86,307.99,797.71,797.71,797.71,797.71,797.71
1981-09-01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.77,84.90,130.02,175.14,220.27,265.39,310.51,800.24,800.24,800.24,800.24,800.24
1981-09-02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.23,87.36,132.48,177.60,222.73,267.85,312.97,802.70,802.70,802.70,802.70,802.70
1981-09-03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,44.63,89.76,134.88,180.00,225.13,270.25,315.37,805.10,805.10,805.10,805.10,805.10
1981-09-04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.85,46.97,92.10,137.22,182.34,227.47,272.59,317.71,807.44,807.44,807.44,807.44,807.44
1981-09-05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.13,49.26,94.38,139.50,184.63,229.75,274.87,320.00,809.72,809.72,809.72,809.72,809.72
1981-09-06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.37,51.49,96.61,141.74,186.86,231.98,277.10,322.23,811.95,811.95,811.95,811.95,811.95
1981-09-07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.55,53.67,98.79,143.92,189.04,234.16,279.29,324.41,814.13,814.13,814.13,814.13,814.13
1981-09-08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.94,33.49,78.61,123.74,168.86,213.98,259.11,304.23,793.96,793.96,793.96,793.96,793.96
1981-09-09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.93,51.05,96.18,141.30,186.42,231.55,276.67,766.40,766.40,766.40,766.40,766.40
1981-09-10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.38,54.51,99.63,144.75,189.88,235.00,280.12,769.85,769.85,769.85,769.85,769.85
1981-09-11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.75,57.87,102.99,148.12,193.24,238.36,283.49,773.21,773.21,773.21,773.21,773.21
1981-09-12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.99,61.12,106.24,151.36,196.49,241.61,286.73,776.46,776.46,776.46,776.46,776.46
1981-09-13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.13,64.26,109.38,154.50,199.63,244.75,289.87,779.60,779.60,779.60,779.60,779.60
1981-09-14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.18,67.30,112.42,157.55,202.67,247.79,292.92,782.64,782.64,782.64,782.64,782.64
1981-09-15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.18,60.30,105.42,150.55,195.67,240.79,285.92,775.64,775.64,775.64,775.64,775.64
1981-09-16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.48,70.60,115.72,160.85,205.97,251.09,740.82,740.82,740.82,740.82,740.82
1981-09-17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.92,53.04,98.17,143.29,188.41,233.54,723.26,723.26,723.26,723.26,723.26
1981-09-18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.32,58.45,103.57,148.69,193.82,238.94,728.67,728.67,728.67,728.67,728.67
1981-09-19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.44,63.56,108.69,153.81,198.93,244.06,733.78,733.78,733.78,733.78,733.78
1981-09-20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.30,68.42,113.54,158.67,203.79,248.91,738.64,738.64,738.64,738.64,738.64
1981-09-21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.92,73.04,118.17,163.29,208.41,253.54,743.26,743.26,743.26,743.26,743.26
1981-09-22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.33,77.45,122.58,167.70,212.82,257.95,747.67,747.67,747.67,747.67,747.67
1981-09-23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.55,81.67,126.79,171.92,217.04,262.16,751.89,751.89,751.89,751.89,751.89
1981-09-24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.59,85.71,130.83,175.96,221.08,266.20,755.93,755.93,755.93,755.93,755.93
1981-09-25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,44.46,89.59,134.71,179.83,224.96,270.08,759.81,759.81,759.81,759.81,759.81
1981-09-26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.06,48.19,93.31,138.43,183.56,228.68,273.80,763.53,763.53,763.53,763.53,763.53
1981-09-27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.65,51.77,96.90,142.02,187.14,232.27,277.39,767.12,767.12,767.12,767.12,767.12
1981-09-28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.11,55.23,100.35,145.48,190.60,235.72,280.85,770.57,770.57,770.57,770.57,770.57
1981-09-29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.44,58.57,103.69,148.81,193.94,239.06,284.18,773.91,773.91,773.91,773.91,773.91
1981-09-30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,61.79,106.91,152.04,197.16,242.28,287.41,777.13,777.13,777.13,777.13,777.13
1981-10-01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.64,57.67,102.79,147.92,193.04,238.16,283.29,773.01,773.01,773.01,773.01,773.01
1981-10-02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.77,80.89,126.01,171.14,216.26,261.38,751.11,751.11,751.11,751.11,751.11
1981-10-03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.14,81.27,126.39,171.51,216.64,261.76,751.49,751.49,751.49,751.49,751.49
1981-10-04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.20,85.32,130.44,175.57,220.69,265.81,755.54,755.54,755.54,755.54,755.54
1981-10-05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,44.09,89.21,134.34,179.46,224.58,269.70,759.43,759.43,759.43,759.43,759.43
1981-10-06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,35.95,81.07,126.19,171.32,216.44,261.56,751.29,751.29,751.29,751.29,751.29
1981-10-07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.79,73.91,119.03,164.16,209.28,254.40,744.13,744.13,744.13,744.13,744.13
1981-10-08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.15,78.27,123.39,168.52,213.64,258.76,748.49,748.49,748.49,748.49,748.49
1981-10-09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.33,82.45,127.58,172.70,217.82,262.95,752.67,752.67,752.67,752.67,752.67
1981-10-10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.34,86.46,131.58,176.71,221.83,266.95,756.68,756.68,756.68,756.68,756.68
1981-10-11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,45.18,90.31,135.43,180.55,225.68,270.80,760.52,760.52,760.52,760.52,760.52
