date,bin_1,bin_2,bin_3,bin_4,bin_5,bin_6,bin_7,bin_8,bin_9,bin_10,bin_11,bin_12,bin_13,bin_14,bin_15,bin_16,bin_17,bin_18,bin_19,bin_20
1981-07-23,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.85,6.65,6.54,6.51,6.51,6.51,6.51,6.51,6.51,6.51,6.51,6.51
1981-07-24,18.24,18.24,18.24,18.24,18.24,18.24,18.24,18.24,18.23,17.70,17.38,17.32,17.32,17.32,17.32,17.32,17.32,17.32,17.32,17.32
1981-07-25,13.99,13.99,13.99,13.99,13.99,13.99,13.99,13.99,13.98,13.57,13.32,13.28,13.28,13.28,13.28,13.28,13.28,13.28,13.28,13.28
1981-07-26,4.60,4.60,4.60,4.60,4.60,4.60,4.60,4.60,4.60,4.46,4.38,4.37,4.37,4.37,4.37,4.37,4.37,4.37,4.37,4.37
1981-07-27,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.06,5.95,5.93,5.93,5.93,5.93,5.93,5.93,5.93,5.93,5.93
1981-07-28,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.69,6.54,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52
1981-07-29,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.06,2.99,2.98,2.98,2.98,2.98,2.98,2.98,2.98,2.98,2.98
1981-07-30,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.43,5.30,5.28,5.28,5.28,5.28,5.28,5.28,5.28,5.28,5.28
1981-07-31,57.36,57.36,57.36,57.36,57.36,57.36,57.36,57.36,57.33,55.68,54.34,54.18,54.18,54.18,54.18,54.18,54.18,54.18,54.18,54.18
1981-08-01,4.14,4.14,4.14,4.14,4.14,4.14,4.14,4.14,4.14,4.02,3.92,3.91,3.91,3.91,3.91,3.91,3.91,3.91,3.91,3.91
1981-08-02,15.77,15.77,15.77,15.77,15.77,15.77,15.77,15.77,15.76,15.30,14.92,14.87,14.87,14.87,14.87,14.87,14.87,14.87,14.87,14.87
1981-08-03,4.40,4.40,4.40,4.40,4.40,4.40,4.40,4.40,4.40,4.27,4.16,4.15,4.15,4.15,4.15,4.15,4.15,4.15,4.15,4.15
1981-08-04,3.13,3.13,3.13,3.13,3.13,3.13,3.13,3.13,3.13,3.03,2.96,2.95,2.95,2.95,2.95,2.95,2.95,2.95,2.95,2.95
1981-08-05,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.76,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74
1981-08-06,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.00,12.59,12.28,12.24,12.24,12.24,12.24,12.24,12.24,12.24,12.24,12.24
1981-08-07,3.95,3.95,3.95,3.95,3.95,3.95,3.95,3.95,3.95,3.82,3.72,3.71,3.71,3.71,3.71,3.71,3.71,3.71,3.71,3.71
1981-08-08,3.67,3.67,3.67,3.67,3.67,3.67,3.67,3.67,3.67,3.55,3.46,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45
1981-08-09,7.54,7.54,7.54,7.54,7.54,7.54,7.54,7.54,7.54,7.28,7.10,7.08,7.08,7.08,7.08,7.08,7.08,7.08,7.08,7.08
1981-08-10,9.77,9.77,9.77,9.77,9.77,9.77,9.77,9.77,9.76,9.42,9.18,9.16,9.16,9.16,9.16,9.16,9.16,9.16,9.16,9.16
1981-08-11,5.80,5.80,5.80,5.80,5.80,5.80,5.80,5.80,5.80,5.60,5.45,5.44,5.44,5.44,5.44,5.44,5.44,5.44,5.44,5.44
1981-08-12,5.01,5.01,5.01,5.01,5.01,5.01,5.01,5.01,5.01,4.83,4.71,4.70,4.70,4.70,4.70,4.70,4.70,4.70,4.70,4.70
1981-08-13,7.13,7.13,7.13,7.13,7.13,7.13,7.13,7.13,7.12,6.87,6.69,6.67,6.67,6.67,6.67,6.67,6.67,6.67,6.67,6.67
1981-08-14,4.08,4.08,4.08,4.08,4.08,4.08,4.08,4.08,4.08,3.93,3.83,3.82,3.82,3.82,3.82,3.82,3.82,3.82,3.82,3.82
1981-08-15,3.39,3.39,3.39,3.39,3.39,3.39,3.39,3.39,3.39,3.27,3.18,3.17,3.17,3.17,3.17,3.17,3.17,3.17,3.17,3.17
1981-08-16,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.61,5.46,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45
1981-08-17,36.14,36.14,36.14,36.14,36.14,36.14,36.14,36.14,36.11,34.77,33.83,33.72,33.72,33.72,33.72,33.72,33.72,33.72,33.72,33.72
1981-08-18,8.31,8.31,8.31,8.31,8.31,8.31,8.31,8.31,8.30,7.99,7.77,7.75,7.75,7.75,7.75,7.75,7.75,7.75,7.75,7.75
1981-08-19,3.53,3.53,3.53,3.53,3.53,3.53,3.53,3.53,3.53,3.39,3.30,3.29,3.29,3.29,3.29,3.29,3.29,3.29,3.29,3.29
1981-08-20,5.05,5.05,5.05,5.05,5.05,5.05,5.05,5.05,5.05,4.85,4.72,4.70,4.70,4.70,4.70,4.70,4.70,4.70,4.70,4.70
1981-08-21,14.20,14.20,14.20,14.20,14.20,14.20,14.20,14.20,14.19,13.64,13.26,13.21,13.21,13.21,13.21,13.21,13.21,13.21,13.21,13.21
1981-08-22,2.87,2.87,2.87,2.87,2.87,2.87,2.87,2.87,2.86,2.75,2.67,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66
1981-08-23,7.48,7.48,7.48,7.48,7.48,7.48,7.48,7.48,7.47,7.18,6.97,6.95,6.95,6.95,6.95,6.95,6.95,6.95,6.95,6.95
1981-08-24,2.57,2.57,2.57,2.57,2.57,2.57,2.57,2.57,2.57,2.46,2.39,2.39,2.39,2.39,2.39,2.39,2.39,2.39,2.39,2.39
1981-08-25,6.57,6.57,6.57,6.57,6.57,6.57,6.57,6.57,6.57,6.31,6.12,6.10,6.10,6.10,6.10,6.10,6.10,6.10,6.10,6.10
1981-08-26,12.21,12.21,12.21,12.21,12.21,12.21,12.21,12.21,12.21,11.72,11.37,11.33,11.33,11.33,11.33,11.33,11.33,11.33,11.33,11.33
1981-08-27,3.32,3.32,3.32,3.32,3.32,3.32,3.32,3.32,3.32,3.18,3.09,3.08,3.08,3.08,3.08,3.08,3.08,3.08,3.08,3.08
1981-08-28,7.19,7.19,7.19,7.19,7.19,7.19,7.19,7.19,7.19,6.89,6.69,6.66,6.66,6.66,6.66,6.66,6.66,6.66,6.66,6.66
1981-08-29,2.93,2.93,2.93,2.93,2.93,2.93,2.93,2.93,2.93,2.81,2.73,2.72,2.72,2.72,2.72,2.72,2.72,2.72,2.72,2.72
1981-08-30,4.98,4.98,4.98,4.98,4.98,4.98,4.98,4.98,4.98,4.77,4.63,4.61,4.61,4.61,4.61,4.61,4.61,4.61,4.61,4.61
1981-08-31,3.32,3.32,3.32,3.32,3.32,3.32,3.32,3.32,3.32,3.18,3.08,3.07,3.07,3.07,3.07,3.07,3.07,3.07,3.07,3.07
1981-09-01,3.12,3.12,3.12,3.12,3.12,3.12,3.12,3.12,3.12,2.99,2.89,2.88,2.88,2.88,2.88,2.88,2.88,2.88,2.88,2.88
1981-09-02,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.31,4.17,4.16,4.16,4.16,4.16,4.16,4.16,4.16,4.16,4.16
1981-09-03,3.10,3.10,3.10,3.10,3.10,3.10,3.10,3.10,3.10,2.96,2.87,2.86,2.86,2.86,2.86,2.86,2.86,2.86,2.86,2.86
1981-09-04,2.20,2.20,2.20,2.20,2.20,2.20,2.20,2.20,2.20,2.10,2.04,2.03,2.03,2.03,2.03,2.03,2.03,2.03,2.03,2.03
1981-09-05,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.75,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69
1981-09-06,7.53,7.53,7.53,7.53,7.53,7.53,7.53,7.53,7.52,7.19,6.95,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93
1981-09-07,10.01,10.01,10.01,10.01,10.01,10.01,10.01,10.01,10.00,9.55,9.24,9.20,9.20,9.20,9.20,9.20,9.20,9.20,9.20,9.20
1981-09-08,10.29,10.29,10.29,10.29,10.29,10.29,10.29,10.29,10.28,9.82,9.49,9.46,9.46,9.46,9.46,9.46,9.46,9.46,9.46,9.46
1981-09-09,4.23,4.23,4.23,4.23,4.23,4.23,4.23,4.22,4.18,4.02,3.90,3.89,3.89,3.89,3.89,3.89,3.89,3.89,3.89,3.89
1981-09-10,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.34,0.33,0.29,0.27,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26
1981-09-11,2.11,2.11,2.11,2.11,2.11,2.11,2.11,2.10,2.08,2.00,1.94,1.93,1.93,1.93,1.93,1.93,1.93,1.93,1.93,1.93
1981-09-12,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.24,5.18,4.98,4.84,4.82,4.82,4.82,4.82,4.82,4.82,4.82,4.82,4.82
1981-09-13,4.64,4.64,4.64,4.64,4.64,4.64,4.64,4.63,4.58,4.40,4.27,4.26,4.26,4.26,4.26,4.26,4.26,4.26,4.26,4.26
1981-09-14,8.69,8.69,8.69,8.69,8.69,8.69,8.69,8.67,8.58,8.23,7.99,7.97,7.97,7.97,7.97,7.97,7.97,7.97,7.97,7.97
1981-09-15,9.41,9.41,9.41,9.41,9.41,9.41,9.41,9.39,9.29,8.91,8.65,8.62,8.62,8.62,8.62,8.62,8.62,8.62,8.62,8.62
1981-09-16,9.41,9.41,9.41,9.41,9.41,9.41,9.41,9.39,9.29,8.91,8.65,8.62,8.62,8.62,8.62,8.62,8.62,8.62,8.62,8.62
1981-09-17,2.86,2.86,2.86,2.86,2.86,2.86,2.86,2.85,2.81,2.69,2.63,2.62,2.62,2.62,2.62,2.62,2.62,2.62,2.62,2.62
1981-09-18,5.20,5.20,5.20,5.20,5.20,5.20,5.20,5.19,5.11,4.89,4.78,4.76,4.76,4.76,4.76,4.76,4.76,4.76,4.76,4.76
1981-09-19,3.90,3.90,3.90,3.90,3.90,3.90,3.90,3.89,3.84,3.67,3.58,3.57,3.57,3.57,3.57,3.57,3.57,3.57,3.57,3.57
1981-09-20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.17,0.11,0.09,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
1981-09-21,1.01,1.01,1.01,1.01,1.01,1.01,1.01,0.99,0.85,0.55,0.43,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42
1981-09-22,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.15,0.10,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07
1981-09-23,10.00,10.00,10.00,10.00,10.00,10.00,10.00,9.98,9.84,9.41,9.18,9.16,9.16,9.16,9.16,9.16,9.16,9.16,9.16,9.16
1981-09-24,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.26,0.23,0.15,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12
1981-09-25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.07,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
1981-09-26,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.12,0.11,0.07,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
1981-09-27,1.47,1.47,1.47,1.47,1.47,1.47,1.47,1.47,1.45,1.39,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35
1981-09-28,9.69,9.69,9.69,9.69,9.69,9.69,9.69,9.67,9.53,9.12,8.90,8.87,8.87,8.87,8.87,8.87,8.87,8.87,8.87,8.87
1981-09-29,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.17,0.16,0.13,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12
1981-09-30,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.12,0.08,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06
1981-10-01,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.13,0.12,0.07,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06
1981-10-02,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.13,0.12,0.07,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06
1981-10-03,0.40,0.40,0.40,0.40,0.40,0.40,0.40,0.39,0.33,0.21,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17
1981-10-04,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.10,0.06,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
1981-10-05,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.15,0.10,0.08,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07
1981-10-06,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.29,0.25,0.16,0.13,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12
1981-10-07,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.22,0.19,0.12,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10
1981-10-08,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.19,0.12,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10
1981-10-09,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.30,0.26,0.16,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13
1981-10-10,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.30,0.26,0.16,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13
1981-10-11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.11,0.10,0.06,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
1981-10-12,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.17,0.11,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09
1981-10-13,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.16,0.10,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
1981-10-14,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.11,0.07,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06
1981-10-15,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.08,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04
1981-10-16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.13,0.09,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07
1981-10-17,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.09,0.06,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
1981-10-18,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.05,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
1981-10-19,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.15,0.10,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
1981-10-20,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.18,0.12,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10
1981-10-21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.18,0.11,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09
1981-10-22,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.13,0.95,0.60,0.51,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50
1981-10-23,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.32,1.95,1.24,1.04,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02
1981-10-24,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.31,0.19,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16
1981-10-25,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.37,0.23,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19
1981-10-26,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.77,0.66,0.41,0.35,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34
1981-10-27,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.77,0.66,0.41,0.35,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34
1981-10-28,3.33,3.33,3.33,3.33,3.33,3.33,3.33,3.33,3.29,3.16,3.09,3.07,3.07,3.07,3.07,3.07,3.07,3.07,3.07,3.07
1981-10-29,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.02,0.90,0.61,0.49,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45
1981-10-30,1.89,1.89,1.89,1.89,1.89,1.89,1.89,1.87,1.65,1.11,0.90,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83
1981-10-31,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.55,0.37,0.30,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28
1981-11-01,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.66,0.58,0.40,0.32,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
1981-11-02,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.68,1.48,1.01,0.82,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76
1981-11-03,3.40,3.40,3.40,3.40,3.40,3.40,3.40,3.37,2.98,2.04,1.66,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54
1981-11-04,1.28,1.28,1.28,1.28,1.28,1.28,1.28,1.27,1.12,0.77,0.63,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58
1981-11-05,1.78,1.78,1.78,1.78,1.78,1.78,1.78,1.76,1.57,1.08,0.88,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82
1981-11-06,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.62,1.44,0.99,0.81,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76
1981-11-07,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.62,13.08,9.02,7.27,6.79,6.79,6.79,6.79,6.79,6.79,6.79,6.79,6.79
1981-11-08,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.92,0.83,0.57,0.46,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43
1981-11-09,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.10,0.99,0.69,0.56,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
1981-11-10,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.17,1.05,0.74,0.59,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56
1981-11-11,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.41,0.28,0.23,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22
1981-11-12,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.53,2.28,1.60,1.30,1.21,1.21,1.21,1.21,1.21,1.21,1.21,1.21,1.21
1981-11-13,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.00,0.90,0.63,0.52,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48
1981-11-14,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.70,0.49,0.40,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38
1981-11-15,1.28,1.28,1.28,1.28,1.28,1.28,1.28,1.27,1.14,0.81,0.66,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61
1981-11-16,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.07,0.74,0.61,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57
1981-11-17,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.88,6.25,4.35,3.57,3.36,3.36,3.36,3.36,3.36,3.36,3.36,3.36,3.36
1981-11-18,7.88,7.88,7.88,7.88,7.88,7.88,7.88,7.82,7.10,4.94,4.06,3.82,3.82,3.82,3.82,3.82,3.82,3.82,3.82,3.82
1981-11-19,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.99,0.90,0.63,0.52,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49
1981-11-20,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.17,0.12,0.10,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09
1981-11-21,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.17,0.12,0.10,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09
1981-11-22,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.17,0.12,0.10,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09
1981-11-23,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.70,0.57,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53
1981-11-24,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.48,2.83,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68
1981-11-25,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.44,0.36,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34
1981-11-26,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.28,1.05,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
1981-11-27,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.56,0.46,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44
1981-11-28,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.62,0.51,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48
1981-11-29,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.49,0.40,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38
1981-11-30,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.29,1.05,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
1981-12-01,0.40,0.40,0.40,0.40,0.40,0.40,0.40,0.40,0.40,0.37,0.31,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29
1981-12-02,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.46,0.37,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36
1981-12-03,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.46,0.37,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36
1981-12-04,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.46,0.37,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36
1981-12-05,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.46,0.37,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36
1981-12-06,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.46,0.37,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36
1981-12-07,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19
1981-12-08,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12
1981-12-09,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12
1981-12-10,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81
1981-12-11,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57
1981-12-12,2.73,2.73,2.73,2.73,2.73,2.73,2.73,2.73,2.73,2.73,2.73,2.73,2.73,2.73,2.73,2.73,2.73,2.73,2.73,2.73
1981-12-13,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32
1981-12-14,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
1981-12-15,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50
1981-12-16,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73
1981-12-17,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63
1981-12-18,3.35,3.35,3.35,3.35,3.35,3.35,3.35,3.35,3.35,3.35,3.35,3.35,3.35,3.35,3.35,3.35,3.35,3.35,3.35,3.35
1981-12-19,0.40,0.40,0.40,0.40,0.40,0.40,0.40,0.40,0.40,0.40,0.40,0.40,0.40,0.40,0.40,0.40,0.40,0.40,0.40,0.40
1981-12-20,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
1981-12-21,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24
1981-12-22,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27
1981-12-23,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
1981-12-24,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
1981-12-25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
1981-12-26,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
1981-12-27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27
1981-12-28,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42
